symbol,name_jp,market,score_0to7,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,digest
2286.T,林兼産業,スタンダード,4,0.49288061336254096,0.6975296066130026,21.869565217391305,-0.037570224719101125,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"- 2026年3月期第1四半期の売上高は前年同期比3.8％減の109億6,400万円となったが、自社ブランド「霧島黒豚」などの農場肥育成績改善により営業利益は前年同期の9,900万円損失から3億9,100万円の黒字へと大幅に改善した[1][3]。

- 2026年3月期通期業績予想は、売上高480億円（前期比2.6％減）、営業利益9億5,000万円（同11.7％減）、経常利益11億5,000万円（同15.7％減）と、減収減益を見込んでいる[1][3]。

- 主な事業は食品事業（加工食品・食肉販売）と飼料事業（魚用飼料の製造販売）であり、第1四半期の資産合計は281億7,900万円（前期末比2.0％増）、自己資本比率は42.1％となっている[1]。"
3449.T,テクノフレックス,スタンダード,4,0.4092409240924093,-0.16470818374615115,0.8015414258188824,0.21862120644436117,True,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 経常成長の加速なし,"テクノフレックス（3449.T）の直近決算・見通しの要約は以下の3点です。

- **2025年12月期第2四半期は、売上高125.65億円（前年同期比21.8％増）、営業利益19.19億円（同85.6％増）、経常利益19.85億円（同104.3％増）、親会社株主に帰属する中間純利益13.26億円（同115.6％増）と大幅な増収増益を達成**[5]。

- **全セグメントで増収増益を果たし、とくに継手事業・防災・工事事業が好調だったことが大きく業績を押し上げた**[7]。

- **財務状況も堅調で、自己資本比率は64.6％と高水準を維持し、営業活動によるキャッシュフローも前年同期比2倍超の増加を示している**[5]。"
3542.T,ベガコーポレーション,グロース,4,0.18734177215189884,0.6052797503622467,0.31527093596059114,0.20928293496386882,True,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2–3Qの連続クリア未達,"## 日本株3542（ベガコーポレーション）直近決算・見通し　3点要約

- **売上高はほぼ横ばいだが利益は大幅増。** 2025年3月期は売上高が約1,594百万円と前期比で0.8%減少した一方、経常利益は約938百万円と前年同期比18.7%増、当期利益も約591百万円と50%増加と大幅な増益となりました。この増益は、コスト抑制や販売体制の効率化による利益率向上が主因と考えられます[1][2]。
- **財務基盤は堅調だが、負債増加に注意。** 総資産や純資産は増加し、自己資本比率も73.8%と高水準を維持。財務の健全性は高いものの、最近は負債が増加傾向にあり、今後の負債比率管理が課題と指摘されています[1][2]。
- **2026年3月期（今期）は売上・利益ともに増加見込み。** 会社予想では、売上高が17,500百万円（前年比9.8%増）、経常利益も1,100百万円（同17.3%増）と、売上・利益ともに増加を予想しています。ただし、競争激化やコスト上昇リスクもあり、外部環境の変化に注意が必要です[3][5]。

【出典URL一覧】（本文での使用箇所に応じて参照）

- [1] finance.matsui.co.jp/stock/3542/settlement/index
- [2] minkabu.jp/stock/3542/settlement_summary
- [3] kabuyoho.ifis.co.jp/index.php?action=tp1&sa=report&bcode=3542
- [5] kabutan.jp/stock/finance?code=3542"
4465.T,ニイタカ,スタンダード,4,0.30200000000000005,0.4846847945109154,0.47721822541966424,0.03946002076843198,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"ニイタカ（4465.T）の直近決算および見通しについて、ポイントを3点に要約します。

- **2026年5月期の業績予想は売上高250億円（前期比5.4％増）、営業利益17億円（同11.7％減）、経常利益17億3,000万円（同11.5％減）と増収減益の見通しとなっています**[7][1][3]。

- **2026年5月期第1四半期（6-8月）の連結経常利益は前年同期比40％増の6.1億円となり、通期目標（17.3億円）の進捗率は35.6％と好調な滑り出しです**[1][11]。

- **2025年5月期（直近決算）の実績は売上高237.1億円、営業利益19.2億円、経常利益19.5億円、純利益18.05億円と、前年同期（2024年5月期）から大幅な増益となりました**[1][3]。"
6016.T,ジャパンエンジンコーポレーション,スタンダード,4,0.5409323479249573,1.8193404107886932,0.006382978723404255,0.06971369880600847,False,False,True,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,"ジャパンエンジンコーポレーション（6016.T）の直近決算および今後の見通し要点は以下の3点です。

- 2025年3月期決算は、**売上高288億円・純利益43億円で大幅増収増益（前年同期比売上+37.6%、純利益+69.8%）**となりました[1][3][7]。
- 2026年3月期の会社予想は、**売上高291億円、純利益43.4億円と、成長鈍化ながら前期比ほぼ横ばいの見込み**（売上+0.9%、純利益+0.3%）です[5][7]。
- 2026年3月期1Q（4-6月）の経常利益は18.92億円で**前年同期比わずか0.6%増、通期進捗率は32.3%とまずまずの滑り出し**です[5][9]。

出典：[1] https://minkabu.jp/stock/6016/settlement  
[3] https://finance.matsui.co.jp/stock/6016/settlement/index  
[5] https://kabuyoho.ifis.co.jp/index.php?action=tp1&sa=report&bcode=6016  
[7] https://kabutan.jp/stock/finance?code=6016  
[9] https://finance.yahoo.co.jp/quote/6016.T/financials"
9166.T,ＧＥＮＤＡ,グロース,4,0.4004984662576687,0.34953384012387456,-0.35086848635235734,0.6084261697387077,False,False,True,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,"GENDA（9166.T）の直近決算・見通しについて、以下3点に要約します。

- 2025年1月期の通期決算は、**売上高1,117億円（前年比100.7％増）と大幅な増収**、営業利益・経常利益も増益となった一方、**純利益は33億円と前年比20.9%減**でした[1][5]。
- 2026年1月期の会社予想は、**売上高1,570億円（前年比40.4％増）、営業利益105億円（前年比32.6％増）、経常利益91億円（前年比25.4％増）、純利益50億円（前年比51.3％増）**で、今期も増収増益を見込んでいます[1][9]。
- 業績推移を見ると、**ROE（自己資本利益率）は低下傾向にあり、資本効率の悪化が続いているため、バリュエーションや株価動向に注意が必要**と指摘されています[5][7]。"
1605.T,ＩＮＰＥＸ,プライム,3,0.03624348164648672,-0.05094561131743114,-0.09012233575183738,-0.13818951252480804,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"1. **2025年12月期第2四半期の連結最終利益は前年同期比5.1％増の2,235億円となり、直近四半期（4-6月期）の連結最終利益も前年同期比7.1%増の972億円、売上営業利益率が57.2%に上昇しました**［https://minkabu.jp/stock/1605/settlement］。

2. **2025年12月期通期の業績予想を上方修正し、最終利益は従来予想の3,000億円から3,700億円（前期は4,273億円）へ増額、減益率見通しも29.8%減から13.4%減に縮小しました**［https://minkabu.jp/stock/1605/settlement］。売上収益予想は前回比9.5%増の1兆9,950億円、営業利益も18.4%増の1兆850億円に引き上げています［https://finance.yahoo.co.jp/quote/1605.T/financials］。

3. **年間配当予想を従来の90円から100円（前期は86円）へ増配修正しました**［https://minkabu.jp/stock/1605/settlement］。"
1801.T,大成建設,プライム,3,2.456823438704703,0.4597165057735433,0.4638702102679048,-0.03659224966306688,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"- 2025年3月期の決算は、**売上高2兆1,542億円、純利益1,238億円で大幅増益**となりました（前期比で純利益は約3倍）【[1]】【[3]】。
- 2026年3月期の会社予想は、**売上高1兆9,600億円、純利益800億円と減収減益を見込んでいます**（前期比で純利益-35.4%）【[1]】【[3]】。
- 配当は**2025年3月期で1株当たり210円、2026年3月期は150円の予想**と減配見通しです【[3]】。"
1802.T,大林組,プライム,3,0.6760421788777795,0.23354227938432248,-0.09092706068392963,-0.08399572571096782,False,False,False,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,"1. **2025年3月期の本決算は、売上高2兆6,201億円（前年比約12.7%増）、営業利益1,434億円（前年比約80.7%増）、純利益1,460億円（前年比約94.5%増）と大幅な増収増益を達成**[1][3]。

2. **2026年3月期の会社予想は、売上高2兆5,000億円（前期比601億円減）、営業利益1,220億円（同214億円減）、経常利益1,260億円（同273億円減）と減収減益を見込んでいる**[1][15]。

3. **中長期的には直近2年で連続増収・増益を達成し、ROEも上昇傾向で資本効率の改善が見られるが、直近見通しは慎重となっている**[3][1]。"
1813.T,不動テトラ,プライム,3,0.14217848659653876,-0.013392161988054596,-4.139664804469274,0.2923218531870829,False,True,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし,"1. 2026年3月期の通期業績予想は、**売上高780億円（前期比12.1%増）、営業利益40億円（同25.9%増）、経常利益40億円（同18.8%増）と増収増益**の見込みです[3]。

2. **直近決算（2025年3月期）の開示情報が2025年5月9日に発表された**ことが確認されており、順調な開示スケジュールが維持されています[7]。

3. 主力の**地盤改良・土木工事需要の堅調さが業績押上げ要因**となっており、今後も地盤改良需要へ積極的に対応していく見通しと指摘されています[3][11]。"
1946.T,トーエネック,プライム,3,0.2114520072560928,0.3076300972033721,0.2786823173040515,0.019639879959986662,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"1. **2026年3月期第1四半期決算は増収増益。** 売上高611億5,800万円（前年同期比2.0%増）、営業利益34億2,900万円（同28.0%増）と、屋内線工事の進捗や工事採算性の向上が寄与し、前年同期比で業績が大きく改善しました［1］。

2. **通期業績予想も堅調で、売上・利益ともに前期比増を見込む。** 2026年3月期の通期連結業績予想は、売上高2,770億円（前期比2.2%増）、営業利益180億円（同12.2%増）、経常利益170億円（同10.7%増）と堅調な見通しです［1］。

3. **収益性・成長性・安定性が全般的に改善。** 直近12四半期で純利益率・自己資本比率が上昇し、EPSや売上高も前年同期比で増加、ROEも安定した水準を維持しており、収益性・安定性・成長性いずれも向上傾向です［3］。"
1949.T,住友電設,プライム,3,0.40082950673974227,0.1463069965952577,0.1773602199816682,0.0605817049279148,False,False,False,True,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"1. **2026年3月期第1四半期の業績は増収増益**：売上高は422億2,600万円（前年同期比6.1％増）、営業利益は21億5,700万円（同16.8％増）となり、大型工事の進捗や工事採算の改善が寄与しています。通期でも増収増益を見込んでいます［3］。

2. **2026年3月期の通期予想**：売上高は2,100億円（前期比3.1％増）、営業利益180億円（同0.6％増）、経常利益190億円（同0.5％増）と、引き続き成長基調ですが増加率は小幅です。自己資本比率は63.7％（前期末57.6％）と改善傾向です［1］。

3. **財務と株主還元状況**：自己資本比率は高水準で安定しており（一般的に望ましい30%を大きく上回る）、EPS（1株利益）やROEも堅調に推移。配当利回りは2.14%（2025年10月24日時点）となっています［3］。"
2961.T,日本調理機,スタンダード,3,0.8987566607460036,0.7731659953481014,0.07801418439716312,0.05806451612903226,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,"日本調理機（2961.T）の直近決算と見通しについて、主なポイントは以下の3点です。

- **2025年9月期通期業績予想は減収減益**  
　売上高は170億円（前期比7.8％減）、営業利益は4億8,000万円（同54.7％減）、経常利益は4億9,000万円（同54.2％減）、当期純利益は3億円（同53.1％減）となる予想です【https://finance.yahoo.co.jp/quote/2961.T/financials】。

- **第3四半期累計期間も大幅な減益**  
　第3四半期累計期間の売上高は114億8,600万円（前年同期比0.5％減）、営業利益は3,200万円（同82.6％減）、当期純利益は3,900万円（同57.7％減）と、資材価格高騰や研究開発費増加などが利益減少の主因です【https://finance.yahoo.co.jp/quote/2961.T/financials】。

- **次回決算発表は2025年11月13日予定、事業環境は厳しい**  
　資材価格高騰・コスト増による厳しい事業環境が続いており、会社側も引き続き減収減益の見通しを示しています【https://finance.yahoo.co.jp/quote/2961.T/financials】【https://finance.yahoo.co.jp/quote/2961.T】。"
3513.T,イチカワ,スタンダード,3,0.041095890410958846,0.07923628453383924,0.09883720930232558,0.0405982905982906,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"イチカワ（3513.T）の直近決算・見通しは以下の3点で要約できます。

- 2025年3月期は**売上高1,394億7,000万円（前年比2.5%増）・経常利益12億1,600万円（同4.1%増）**と、売上・利益ともに増収増益でしたが、純利益は7億8,200万円で前期より23.2%減少しました[1][3][5][7]。
- 2026年3月期（会社予想）は、**売上高1,340億円（前期比3.9%減）、営業利益7億2,000万円（同32.8%減）、経常利益8億4,000万円（同30.9%減）、純利益5億6,000万円（同28.4%減）と大幅減益予想**となっています[5][7][9]。
- 2025年3月期の業績は**市場予想を下回る水準**となり、2026年3月期も厳しい見通しとなっています[3][7][9]。

[1]https://finance.matsui.co.jp/stock/3513/settlement/index  
[3]https://kabuyoho.ifis.co.jp/index.php?action=tp1&sa=report&bcode=3513  
[5]https://minkabu.jp/stock/3513/settlement  
[7]https://kabutan.jp/stock/finance?code=3513  
[9]https://finance.yahoo.co.jp/quote/3513.T/financials"
3905.T,データセクション,グロース,3,1.6085106382978722,,2.7738095238095237,0.23933209647495363,True,True,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 経常成長の加速なし; 経常利益率のYoY改善なし,"データセクション（3905.T）の直近決算および見通しについて、以下の3点に要約します。

1. **直近2025年3月期決算は売上高29.4億円で過去最高を更新、ただし最終損益は6.5億円の赤字。** 売上は2期連続で増収していますが、赤字幅も拡大しています［1］［3］。

2. **2026年3月期の通期業績予想は大幅な成長が見込まれており、売上高は164.1億円（前期比+134.7億円、458%増）、営業利益31.7億円、純利益20.4億円と黒字転換の計画です。** 増収・黒字化の見通しが明確に示されています［3］［8］。

3. **これまで営業利益は2期連続赤字でしたが、今期予想では大幅な黒字転換を見込んでいます。** ただし、増収が利益に直結していなかった背景として、コスト増や新規事業導入の影響などが考えられ、今後も注視が必要です［3］。

出典：
［1］https://finance.matsui.co.jp/stock/3905/settlement/index  
［3］https://minkabu.jp/stock/3905/settlement  
［8］https://finance.yahoo.co.jp/quote/3905.T/financials"
4960.T,ケミプロ化成,スタンダード,3,0.31060606060606055,0.19572240345144598,26.0,-0.06580448839863066,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"ケミプロ化成(4960.T)の最新決算・業績見通しについて、以下の3点に要約します。

- **2025年3月期は増収増益の見通し**  
　売上高は前期97.1億円から今期予想105.0億円に、営業利益は前期4.0億円から今期予想6.0億円に、それぞれ増加傾向となっています【[1]】。

- **前期（2024年3月期）は増収だが営業減益、資本効率悪化に注意**  
　前期は売上高が前年比5.13%増となった一方、営業利益は減益（減益率-16.59%）でした。ROEも低下傾向で、資本効率の悪化が見られます。背景にはコスト負担増や新規事業の導入の可能性が挙げられています【[1]】。

- **株価バリュエーションと今後の注視ポイント**  
　PBRが1倍以上の場合、バリュエーションの悪化が懸念されるため、株価動向に注意が必要です。今後の利益成長と資本効率の改善がカギとされます【[1]】。"
5819.T,カナレ電気,スタンダード,3,-0.16791259344450837,0.07164019074160266,0.42517006802721086,0.0899859943977591,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"カナレ電気（5819.T）の直近決算と今後の見通しを3点でまとめます。

- 2025年12月期第2四半期決算は、NHK放送センター建替工事や4K映像制作設備の更新需要が牽引し、**売上高64.52億円（前年同期比7.0%増）、営業利益8.93億円（同39.1%増）**と増収増益となりました[1]。

- 通期業績予想では、**売上高129.2億円（前期比4.3%増）、営業利益14.3億円（同3.0%増）**と引き続き増収増益を見込んでいます。特に放送設備の更新需要が業績の支えになる見通しです[1]。

- 日本市場ではNHK放送センター案件が主力、海外（特に米国・中国）でも4K映像制作設備需要が堅調ですが、**韓国市場は経済低迷の影響で減収減益**でした[1]。

出典：[1] https://finance.yahoo.co.jp/quote/5819.T/financials"
5974.T,中国工業,スタンダード,3,0.7624113475177305,0.26414822689028017,-2.142857142857143,-0.11287758346581876,False,False,False,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,"中国工業（5974.T）の直近決算・見通しは以下の3点に要約できます。

- 2026年3月期通期の会社予想は、売上高140億円（前期比1.1％増）、営業利益3億3,000万円（同20.5％減）、経常利益4億1,000万円（同17.5％減）と、減益見通しです【[1](https://finance.yahoo.co.jp/quote/5974.T/financials)】。

- 直近四半期（2026年3月期第1四半期）は、高圧機器事業の売上減少等により売上高が前年同期比11.3％減、営業損失9,500万円（前年同期は黒字）、親会社株主に帰属する四半期純損失6,900万円となり、大幅減収減益となりました【[1](https://finance.yahoo.co.jp/quote/5974.T/financials)】。

- 収益性は悪化が続き、純利益率や営業利益率がマイナス、ROE・ROAも目安を下回る一方、自己資本比率は44.2％と改善、財務の安定性は維持しています【[3](https://finance.yahoo.co.jp/quote/5974.T)】。"
1721.T,コムシスホールディングス,プライム,2,0.15481730864442023,0.2280266265383526,0.07414596273291925,0.025258176935128048,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
1812.T,鹿島建設,プライム,2,0.07028751865273919,0.012466083591548882,0.4975901291690765,0.059357357416122816,False,False,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
1861.T,熊谷組,プライム,2,0.10513803680981604,0.08524382883698878,4.212365591397849,0.026237874478943473,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
2540.T,養命酒製造,プライム,2,-0.34035827186512113,-0.34963627640144856,0.5546875,-0.013085690164626424,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
2573.T,北海道コカ・コーラボトリング,スタンダード,2,0.27909669947886506,0.6284534823868071,0.004662004662004662,0.020657212980638124,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
3611.T,マツオカコーポレーション,スタンダード,2,-0.06543512129979967,0.14514972604702825,-0.4624033731553057,0.11736408566721582,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
