symbol,name_jp,market,score_0to7,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,digest
3204.T,トーア紡コーポレーション,スタンダード,4,0.0567200986436498,0.2740117976714582,0.33617021276595743,-0.001585144927536232,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"トーア紡コーポレーション（3204.T）の直近決算・見通しをまとめると、以下の3点です。

- 2025年12月期第2四半期（中間期）決算は、**売上高184.19億円（前年同期比3.3%減）、営業利益6.87億円（同7.4%減）と減収減益**でしたが、**経常利益は8.57億円（同5.8%増）、純利益は7.99億円（同39.4%増）となり増益となりました**[1]。

- **事業別では、衣料事業が減収減益、エレクトロニクス・ファインケミカル事業は増収**（ファインケミカルは増益、エレクトロニクスは赤字縮小）、**インテリア産業資材・不動産事業はほぼ横ばい**でした[1]。

- 2026年12月期（次期）の業績予想は、**売上高195億円（同5.9%増）、営業利益8億円（同16.4%増）、純利益5億円（同37.4%減）と回復を見込む一方、純利益は減少する見通しです**。同社は『事業基盤強化・新分野開拓や収益力向上』に注力する方針を示しています[1]。

出典：[1] https://finance.yahoo.co.jp/quote/3204.T/financials"
3454.T,ファーストブラザーズ,スタンダード,4,-0.4284597341673182,0.2717140547969663,1.3346774193548387,1.046000828843763,True,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 経常成長の加速なし,"ファーストブラザーズ株式会社（3454.T）の直近決算と見通しについて、以下の3点に要約します。

**2025年11月期第3四半期の業績**
投資銀行事業の好調により、売上高は103.14億円（前年同期比30.4%増）、営業利益は15.77億円（同37.3%増）と大幅な増収増益を達成しました[https://finance.yahoo.co.jp/quote/3454.T/financials]。経常利益は9.25億円（同25.8%増）、親会社株主に帰属する四半期純利益は6.59億円（同31.4%増）となっています[https://finance.yahoo.co.jp/quote/3454.T/financials]。

**事業セグメント別の状況**
投資銀行事業は保有する賃貸不動産の収益性向上と計画的な物件売却により好調でしたが、投資運用事業は受託残高減少により減収減益となり、施設運営事業は増収ながら赤字が継続しています[https://finance.yahoo.co.jp/quote/3454.T/financials]。

**通期業績予想**
2025年11月期通期の連結業績予想は、売上高179.5億円（前期比6.4%増）、営業利益35.2億円（同24.0%増）と増収増益を見込んでいますが、経常利益は21.8億円（同0.6%減）と若干の減少を予想しています[https://finance.yahoo.co.jp/quote/3454.T/financials]。"
3964.T,オークネット,プライム,4,0.06691339748334557,0.03722331913780663,0.45532370251471377,0.0623114932939742,False,True,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達,"オークネット（3964.T）の直近決算および見通しは、以下の3点に要約できます。

- 2025年12月期第2四半期は大幅な増収増益で、売上高は325.32億円（前年同期比22.4％増）、営業利益は58.36億円（同51.4％増）となりました【[1](https://finance.yahoo.co.jp/quote/3964.T/financials)】。

- 主力のライフスタイルプロダクツセグメント、特にデジタルプロダクツ事業における新型スマートフォンの買い替え需要や海外展開の強化が好業績を牽引し、取扱高は前年同期比75.1％増となっています【[1](https://finance.yahoo.co.jp/quote/3964.T/financials)】。

- 通期業績予想は上方修正されており、今後も事業の拡大基調が継続する見通しです【[1](https://finance.yahoo.co.jp/quote/3964.T/financials)】。"
4415.T,ブロードエンタープライズ,グロース,4,0.5537190082644627,1.1241468875762806,0.4823529411764706,0.5618604651162791,True,True,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 経常成長の加速なし; 経常利益率のYoY改善なし,"1. **2025年12月期第2四半期（1-6月）の経常利益は前年同期比85.5％増の約4億円と大幅増益となり、通期計画（6.5億円）の62.3％をすでに達成しています**[1]。
2. **直近四半期（2025年4-6月）の経常利益は前年同期比48.2％増の2.5億円と高成長を維持している一方、売上営業利益率は前年同期の17.1％から16.1％へやや低下しています**[1]。
3. **会社予想による2025年12月期通期の経常利益は前年同期比16.1%増の約6.55億円、売上高は約27.7%増の60億円と見込まれています**[1]。"
6083.T,ＥＲＩホールディングス,スタンダード,4,0.027722772277227747,-0.058097941832863875,0.782520325203252,0.1346964586846543,True,True,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 経常成長の加速なし,"ERIホールディングス（6083.T）の直近決算と見通しは以下の3点です。

- **2026年5月期第1四半期の売上高は53.83億円（前年同期比31.1%増）、営業利益は8.68億円（同549.5%増）で、大幅な増収増益**[1][3]。

- **増益の主因は、省エネ基準適合義務化に伴う関連業務の増加、手数料改定、M&Aによる新規子会社の寄与**[1][3]。

- **通期業績予想には変更なく、今後も成長が期待されている**[1][3]。"
1780.T,ヤマウラ,プライム,3,-0.04385542168674694,0.42103427910513735,-0.04065934065934066,0.18646214466647903,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,"1. **2026年3月期の通期業績予想は、売上高約386億円（前期比+8.6%）、営業利益約41億円（+7.3%）、経常利益約47億円（+19%）と増収増益の見通し**[1]。

2. **直近2026年3月期第1四半期は売上高18.6%増と大幅伸長した一方、営業利益・経常利益はいずれも前年同期比減少。純利益は微増（+1.1%）にとどまり、増収も利益成長は鈍化している**[1]。

3. **自己資本比率は約75%と業界でも非常に高い水準を維持中。資産・純資産ともに増加しており、財務安定性が際立っている**[1][3]。"
1801.T,大成建設,プライム,3,2.456823438704703,0.4597165057735433,0.4638702102679048,-0.03659224966306688,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"## 日本株 1801.T（大成建設）直近決算・見通しの3点要約

- **直近決算（2025年3月期）は大幅増益**  
  大成建設は2025年3月期の連結純利益が123,824百万円と、前期（40,272百万円）から大きく増加しています。1株当たり純利益も682.78円と、前年（215.75円）の3倍以上に改善しました。これは主に土木事業と建築事業の利益率好転が寄与したものです[1]。  
  2026年3月期第1四半期も、純利益は前年同期比26.3％増の295億円と、引き続き増益基調です[3]。
- **売上高は前期比やや減少傾向だが、収益性は改善**  
  2025年3月期の売上高は2兆1,542億円で、前期（1兆7,650億円）からは増加しているものの、今期予想（1.9兆円）に対して減収見込みとなり、今後の売上は慎重な見通しです[1]。しかし、ROE（自己資本利益率）は13.79％、ROA（総資産利益率）は5.10％と、収益性は大きく向上しています[1]。
- **財務体質は改善、キャッシュフローは課題も**  
  自己資本比率は35.7％で前期（36.0％）からやや低下したものの、2026年3月期第1四半期末時点で38.0％まで回復傾向にあり、財務体質は改善しています[1][3]。  
  一方で、2025年3月期の営業キャッシュフローは△138億円とマイナスとなり、フリーキャッシュフローも△33億円。キャッシュフロー面での課題は残るものの、有利子負債残高は減少傾向にあります[1][3]。"
1802.T,大林組,プライム,3,0.6760421788777795,0.23354227938432248,-0.09092706068392963,-0.08399572571096782,False,False,False,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,"1. **2025年3月期の連結決算で売上高は2兆6,201億円、純利益は1,460億円と前期比で増収増益**。特に純利益は前期比約2倍となっている点が注目される[1][3]。

2. **2026年3月期は減収減益の見通し**。売上高は前年から約601億円減の2兆5,000億円、営業利益・経常利益ともに減少予想となっている[1][15]。

3. **財務面では自己資本比率が38%を維持し、ROE（株主資本利益率）は12.65%と高水準**。安定した資本効率と利益成長性が確認できる[1][3]。"
1847.T,イチケン,スタンダード,3,0.691542288557214,0.6219004064471003,-0.1010376843255052,-0.17703153988868275,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"株式会社イチケン（1847.T）の直近決算および見通しの要点を3点にまとめます。

- 2026年3月期第1四半期決算は、**売上高221億7,900万円、営業利益16億4,100万円と建設事業が好調**に推移し、自己資本比率も51.7%と上昇しています[1][3]。

- **通期業績予想では減益を見込んでおり、厳しい事業環境が続く見通し**とされています[1][3]。

- 配当については**前期と同額の年間140円を維持する予定**です[1][3]。"
1959.T,クラフティア,プライム,3,0.0489117605401066,0.11937626145487923,0.05292903920337311,-0.06190942586633086,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"クラフティア（1959.T）の直近決算・見通しについて、重要なポイントは以下の3点です。

- **2025年3月期第1四半期は売上高が前年同期比6.2％減少し1,005億円と減収でした**[7]。
- **一方、営業利益は前年同期比8.1％増の110億円、経常利益は5.3％増の117億円と増益を達成しています**[1][7]。
- **通期の経常利益計画は475億円で、順調な進捗を示しており、競争力維持とコスト管理により安定成長が継続する見通しです**[1]。"
3391.T,ツルハホールディングス,プライム,3,-0.20279779210382165,-0.08994060490166123,1.3100263852242744,0.12611851635490964,True,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近2–3Qの連続クリア未達,"以下は、日本株「3391.T」の直近の決算と見通しを要約した内容です。

1. **直近決算（2025年2月期）**  
   ツルハホールディングスの2025年2月期の決算では、売上高は845,603百万円、営業利益は37,894百万円、純利益は17,207百万円でした[1]。

2. **中間決算（2026年2月期）**  
   2026年2月期の中間決算で、経常損益は28,818百万円となり、事前の予想（25,200百万円）を上回る結果となりました[2]。

3. **業績見通しと株主優待**  
   2026年2月期の期末配当予想は未定ですが、1株を5株に分割する株主優待が行われました[9]。また、株主優待の変更が予想されます[2]。"
3513.T,イチカワ,スタンダード,3,0.041095890410958846,0.07923628453383924,0.09883720930232558,0.0405982905982906,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"イチカワ(3513.T)の直近決算と見通しは以下の3点に要約できます。

- 2025年3月期の売上高は**139.4億円（前年同期比2.5%増）**、営業利益は**10.7億円（同3.9%減）**、経常利益は**12.1億円（同4.1%増）**で、営業利益・純利益は減益となりました[1][3][7][9][5]。

- 2026年3月期の会社予想は**売上高134億円（前期比3.9%減）、営業利益7.2億円（同32.8%減）、経常利益8.4億円（同30.9%減）、純利益5.6億円（同28.4%減）**と、大幅な減益を見込んでいます[7][9][3][5]。

- 事前予想（コンセンサス）に比べても、**決算数値が下振れしており**、今後は業績の鈍化と厳しい収益環境が懸念されています[3][7]。

【参考URL】
[https://finance.matsui.co.jp/stock/3513/settlement/index](https://finance.matsui.co.jp/stock/3513/settlement/index)
[https://kabuyoho.ifis.co.jp/index.php?action=tp1&sa=report&bcode=3513](https://kabuyoho.ifis.co.jp/index.php?action=tp1&sa=report&bcode=3513)
[https://kabutan.jp/stock/finance?code=3513](https://kabutan.jp/stock/finance?code=3513)
[https://finance.yahoo.co.jp/quote/3513.T/financials](https://finance.yahoo.co.jp/quote/3513.T/financials)
[https://minkabu.jp/stock/3513/settlement](https://minkabu.jp/stock/3513/settlement)"
4418.T,ＪＤＳＣ,グロース,3,-44.666666666666664,3.6726152562920618,-5.333333333333333,-0.08049886621315193,False,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし,"株式会社JDSC（4418.T）の直近決算と見通しについて、以下の3点に要約します。

**1. 2025年6月期決算は大幅な増収増益を達成**
売上高は230.55億円（前年同期比40.1%増）、営業利益は5.81億円（前年同期比1,047.4%増）となり、大幅に業績が改善しました[https://finance.yahoo.co.jp/quote/4418.T/financials]。AIソリューション事業の新規プロジェクト獲得や既存ソリューションの拡販、子会社の通年寄与が増収に貢献しました[https://finance.yahoo.co.jp/quote/4418.T/financials]。

**2. 2026年6月期は緩やかな成長を予想**
今期予想は売上高231.0億円（前期比0.2%増）、営業利益7.5億円（前期比29.1%増）、経常利益6.5億円（前期比24.0%増）を見込んでいます[https://minkabu.jp/stock/4418/settlement]。引き続きAIソリューションの拡大と新規事業の推進を図る方針です[https://minkabu.jp/stock/4418]。

**3. 財務体質は改善傾向**
自己資本比率は47.4%と前期から4.2ポイント改善し[https://finance.yahoo.co.jp/quote/4418.T/financials]、営業キャッシュ・フローは8.93億円の収入（前年同期は7.13億円の支出）となり、キャッシュフロー面でも大きく好転しました[https://finance.yahoo.co.jp/quote/4418.T/financials]。なお、配当は2025年6月期、2026年6月期ともに0円の予定です[https://finance.yahoo.co.jp/quote/4418.T/financials]。"
5867.T,エスネットワークス,グロース,3,0.16733067729083673,0.11660579912442581,0.16470588235294117,0.022900763358778626,False,True,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし,"1. 2025年12月期中間決算では**売上高16.22億円（前年同期比6.4％増）、経常利益2.3億円（同25.4％増）と増収増益を達成**しています。拡大するマーケット需要の取り込みや人的投資の強化が業績を押し上げました［https://finance.yahoo.co.jp/quote/5867.T/financials］。

2. 一方で、**通期見通しは成長投資の拡大によって減益を見込んでいます**。これは今後の事業成長に向けて積極的な投資を行う方針によるものです［https://finance.yahoo.co.jp/quote/5867.T/financials］。

3. 主要な財務指標として、**自己資本比率は73.6％（前期末65.8％）、総資産は20.65億円（前期末比9.5％減）となり、純資産も小幅に増加しています**。財務体質の安定性がさらに向上しました［https://finance.yahoo.co.jp/quote/5867.T/financials］。"
5974.T,中国工業,スタンダード,3,0.7624113475177305,0.26414822689028017,-2.142857142857143,-0.11287758346581876,False,False,False,False,年率5–10%の安定成長は未達; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,"- **直近決算（2024年7-9月期）は、売上高27.9億円（前年同期比11.3%減）、営業損失9,500万円、経常損失4,800万円、純損失6,900万円と、主力の高圧機器事業の不振で大幅な減収減益となっています**[3]。
- **2026年3月期通期の見通しは、売上高140億円（前期比＋1.1%）、営業利益3.3億円（同△20.5%）、経常利益4.1億円（同△17.5%）と、売上は微増ながら利益は大きく減益する見込みです**[3]。
- **次回決算発表は2025年11月10日を予定しており、改善の兆しが見えるか注視が必要です**[5]。"
1721.T,コムシスホールディングス,プライム,2,0.15481730864442023,0.2280266265383526,0.07414596273291925,0.025258176935128048,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
1812.T,鹿島建設,プライム,2,0.07028751865273919,0.012466083591548882,0.4975901291690765,0.059357357416122816,False,False,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
1861.T,熊谷組,プライム,2,0.10513803680981604,0.08524382883698878,4.212365591397849,0.026237874478943473,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
1887.T,日本国土開発,プライム,2,-1.2081772449962538,-0.35248830535878894,0.46108228317272054,-0.07396973599484868,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
1963.T,日揮ホールディングス,プライム,2,30.620111731843576,-0.5268272989031477,-0.4781647005444646,-0.070256900056327,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
2374.T,セントケア・ホールディング,プライム,2,-0.21870047543581617,-0.04609756084899563,0.11353032659409021,0.03707995365005794,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
2411.T,ゲンダイエージェンシー,スタンダード,2,0.5877862595419847,-0.004773296943761385,1.4736842105263157,-0.006701030927835051,False,False,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
2540.T,養命酒製造,プライム,2,-0.34035827186512113,-0.34963627640144856,0.5546875,-0.013085690164626424,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
2573.T,北海道コカ・コーラボトリング,スタンダード,2,0.27909669947886506,0.6284534823868071,0.004662004662004662,0.020657212980638124,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
3611.T,マツオカコーポレーション,スタンダード,2,-0.06543512129979967,0.14514972604702825,-0.4624033731553057,0.11736408566721582,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
4320.T,ＣＥホールディングス,スタンダード,2,-0.08194112967382661,0.05136291768082124,0.13333333333333333,0.09585674157303371,False,True,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
4972.T,綜研化学,スタンダード,2,0.6216423637759019,0.7095452470147126,-0.2831955922865014,-0.023848331474650424,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
5162.T,朝日ラバー,スタンダード,2,-0.841025641025641,-0.6002578150445094,2.2857142857142856,0.046245919477693145,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
