symbol,name_jp,market,score_0to7,annual_last1_yoy,annual_last2_cagr,q_last_pretax_yoy,q_last_revenue_yoy,q_last_ok_20_10,q_seq_ok,q_accelerating,q_improving_margin,notes,digest
1921.T,巴コーポレーション,スタンダード,3,0.2355252816347917,0.0456760693062539,-0.10252237591537836,-0.10680379746835443,False,False,False,True,年率5–10%の安定成長は未達; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,"以下は、日本株「1921.T（巴コーポレーション）」の直近決算および見通しを3点に要約したものです。

1. **売上高と営業利益の減少**: 2025年3月期の売上高は前期比で減少し、346.7億円から320.0億円に下がり、減収が見込まれています。また、営業利益も前期比で9.3億円減の30.0億円と見通されています[1][3]。

2. **経常利益の減益**: 2025年3月期の経常利益は前期比で10.1億円減の37.0億円と予想されています。これは、前期比で21.5%減益する見通しです[1][3]。

3. **最近の業績状況**: 直近の第1四半期（1〜3月期）では、売上高は前年同期比で10.7%減少し、営業利益も12.7%減少しました。ただし、受注高は19%増加しており、今後の業績回復が注目されています[5][7]。"
1941.T,中電工,プライム,3,0.839114738659551,,0.3837402885682575,-0.026900328587075573,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"中電工(1941.T)の直近決算と見通しについて、以下の3点にまとめました。

**2025年3月期の業績予想**
2025年3月期の通期連結業績は、売上高2,218億8,500万円、営業利益216億9,800万円(営業利益率9.78%)、経常利益234億3,400万円(経常利益率10.56%)となっている[5]。

**2026年3月期の見通し**
2026年3月期の通期連結業績予想は、売上高2,300億円(前期比3.7%増)、営業利益220億円(同1.4%増)、経常利益238億円(同1.6%増)と、いずれも増収増益を見込んでいる[3]。

**株価動向**
2025年10月27日には、中電工は上場来高値を更新した103銘柄の中の一つとして言及され、日経平均株価が前週末比1,212円高の5万512円と大幅続伸する市場環境の中で注目を集めた[11]。"
3513.T,イチカワ,スタンダード,3,0.041095890410958846,0.07923628453383924,0.09883720930232558,0.0405982905982906,False,False,True,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"イチカワ（3513.T）の直近決算および業績見通しについて、要点は以下の通りです。

- **2025年3月期は売上高1,394億円（前年同期比2.5%増）、経常利益12.1億円（同4.1%増）となったが、事前予想を下回った**[1][3][5][7][9]。
- **2026年3月期の会社予想は、売上高が134億円（前期比3.9%減）、営業利益7.2億円（同32.8%減）、経常利益8.4億円（同30.9%減）、純利益5.6億円（同28.4%減）と大幅な減益を見込んでいる**[5][7][9]。
- **財務は自己資本比率75.5%と高水準を維持しているものの、利益の減少が鮮明で先行き慎重な見方が必要**[1][7][9]。"
3905.T,データセクション,グロース,3,1.6085106382978722,,2.7738095238095237,0.23933209647495363,True,True,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 経常成長の加速なし; 経常利益率のYoY改善なし,"1. 直近（2025年3月期）の決算では、**売上高29.4億円、経常利益-6.1億円、純利益-6.5億円と赤字**でしたが、次期（2026年3月期）は**売上高164.1億円、経常利益25.1億円、純利益20.4億円と黒字転換が見込まれています**[3][6]。

2. **2026年3月期通期予想では前期比で売上高458%増、経常利益・純利益とも黒字化予想**と、著しい業績改善が見込まれており、過去2期の赤字からの大幅な回復が市場で注目されています[3][6]。

3. **次回決算発表は2025年11月14日**が予定されており、上方修正や業績回復が続くかどうかが注目点です[1][4][7]。"
4175.T,ｃｏｌｙ,グロース,3,-0.35768261964735515,0.5734446781948852,-1.2797619047619047,1.3584905660377358,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,"1. 2026年1月期第2四半期の売上高は33.78億円（前年同期比23.5％増）と大きく伸び、『ブレイクマイケース』や『魔法使いの約束』TVアニメ効果が寄与した【1】【10】【5】。

2. 営業損失は9,500万円と赤字幅が前年同期の6.7億円から大幅に縮小し、最終的に中間純利益は900万円と黒字転換した【1】【5】。

3. 2026年1月期通期予想については未公表、配当は2025年1月期・2026年1月期とも無配の予定となっている【1】【3】。"
1833.T,奥村組,プライム,2,-0.40005377066810055,-0.16842971336296442,2.4574652777777777,0.05100519539191326,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
1861.T,熊谷組,プライム,2,0.10513803680981604,0.08524382883698878,4.212365591397849,0.026237874478943473,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
1887.T,日本国土開発,プライム,2,-1.2081772449962538,-0.35248830535878894,0.46108228317272054,-0.07396973599484868,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
2009.T,鳥越製粉,スタンダード,2,0.013015184381778733,-0.03227208048790464,0.21183206106870228,0.03284241531664212,False,False,False,True,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし,
2136.T,ヒップ,スタンダード,2,0.025454545454545396,-0.02393509298679186,0.0425531914893617,0.05692729766803841,False,False,True,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
2573.T,北海道コカ・コーラボトリング,スタンダード,2,0.27909669947886506,0.6284534823868071,0.004662004662004662,0.020657212980638124,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
5527.T,ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース,2,-0.036862003780718355,-0.31957999981851015,0.4226415094339623,0.04388742304309587,False,True,False,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 経常成長の加速なし,
5577.T,アイデミー,グロース,2,-0.8517241379310345,-0.5767191633599902,0.0625,0.01694915254237288,False,False,True,True,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達,
9565.T,ＧＬＯＥ,グロース,2,12.0,-0.7606911567305539,-5.444444444444445,-0.0599250936329588,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
1332.T,ニッスイ,プライム,1,0.10443325094640676,0.12734969672665342,-0.11680715637364528,0.021940320153731804,False,False,False,False,年率5–10%の安定成長は未達; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
1417.T,ミライト・ワン,プライム,1,0.46976993044408766,0.10779775612585696,-0.47670682730923697,0.034396359235712215,False,False,False,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常成長の加速なし; 経常利益率のYoY改善なし,
1827.T,ナカノフドー建設,スタンダード,1,-0.028943937418513643,0.090072390938162,-0.5050732807215332,-0.0701240656546197,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
1840.T,土屋ホールディングス,スタンダード,1,-0.5654205607476636,-0.09678935254049925,0.9917355371900827,-0.27045769764216365,False,False,True,False,年率5–10%の安定成長は未達; 途中に大幅減益あり; 直近1年+20%未満; 直近2年CAGR+20%未満; 直近Q: 経常+20% & 売上+10% 未達; 直近2–3Qの連続クリア未達; 経常利益率のYoY改善なし,
